,1. open,2. high,3. low,4. close,5. volume
2013-10-31,1927.0000,2258.0500,1911.1000,2108.2500,6556086
2013-09-30,2018.0000,2075.8500,1895.1000,1926.7000,5072318
2013-08-30,1810.0000,2040.0000,1691.0000,2023.1500,6304034
2013-07-31,1508.0000,1830.1000,1465.2500,1815.1000,6918430
2013-06-28,1500.0000,1544.7500,1382.1000,1518.4000,3946186
2013-05-31,1375.0000,1528.1000,1374.0000,1499.6000,4166956
2013-04-30,1558.0000,1575.0000,1364.0000,1376.2500,6520064
2013-03-28,1512.2000,1598.0000,1490.2500,1571.8000,3752468
2013-02-28,1341.9500,1520.0000,1341.0000,1514.7500,5956218
2013-01-31,1268.0000,1400.0000,1255.0000,1342.7500,6246842
2012-12-31,1315.0000,1322.0000,1197.6000,1258.5500,4729056
2012-11-30,1315.0000,1348.0000,1257.1500,1312.8500,2235370
2012-10-31,1298.0000,169152.0000,1269.9500,1313.4000,3831330
2012-09-28,1347.3000,1438.0000,1261.1000,1294.0000,4828368
2012-08-31,1240.0000,1378.5000,1218.1000,1347.3000,3860046
2012-07-31,1278.0000,1285.0000,1175.5000,1240.6500,12100772
2012-06-29,1235.0000,1287.0000,1190.0000,1277.5500,4650058
2012-05-31,1245.0000,1294.8000,1195.2500,1245.8000,7984454
2012-04-30,1172.5000,1250.0000,1046.5500,1244.9000,9039442
2012-03-30,1221.0500,1230.0000,1112.0000,1167.8500,4361296
2012-02-29,1130.0000,1279.2000,1108.2000,1221.0500,5203974
2012-01-31,1155.1500,1209.8000,1047.0000,1130.5000,8481106
2011-12-30,1135.0000,1196.7000,1114.7500,1161.2500,6404692
2011-11-30,1100.0000,1156.0000,1042.0000,1113.1000,5996242
2011-10-31,1024.9500,1154.9000,1015.0000,1114.2000,10721366
2011-09-30,1061.0000,1073.0000,970.0000,1037.5000,9604364
2011-08-30,1138.1000,1149.8000,902.9000,1040.6000,12700506
2011-07-29,1185.0500,1204.9000,1113.6500,1134.4500,6424900
2011-06-30,1158.9500,1202.8500,1056.6000,1180.3500,5691658
2011-05-31,1165.5000,1183.8000,1108.1500,1158.8000,5711358
2011-04-29,1183.0000,1247.0000,1141.1500,1163.6000,12445170
2011-03-31,1119.0000,1196.5000,1058.2500,1182.5000,8651320
2011-02-28,1157.2000,1195.9500,1056.1000,1112.9500,7833700
2011-01-31,1165.0000,1221.0000,1087.3000,1157.1500,7975460
2010-12-31,1067.5500,1179.0000,1050.0000,1165.0500,6545778
2010-11-30,1053.0000,1107.0000,1002.0000,1076.7000,5268426
2010-10-29,928.8000,1069.6000,922.5500,1051.8000,12328554
2010-09-30,844.0000,1006.0000,835.0000,922.5500,12080924
2010-08-31,846.0000,883.4000,829.7000,843.8500,9312316
2010-07-30,748.0000,858.9000,725.5000,841.1000,15915242
2010-06-30,742.0000,797.4500,732.9000,751.1500,6527950
2010-05-31,756.0000,777.0000,692.0000,742.0000,8733334
2010-04-30,786.9000,834.9000,730.0000,766.0000,12964514
2010-03-31,763.1000,844.0000,755.8500,780.8000,11834218
2010-02-26,735.4500,777.0000,709.6000,761.0000,6861924
2010-01-29,750.7000,816.4000,696.6000,735.4500,16883728
2009-12-31,696.0000,755.9500,677.3500,749.7500,10767552
2009-11-30,625.0000,711.4000,602.2500,687.2000,14290786
2009-10-30,620.0000,656.8500,556.6000,626.2000,22048654
2009-09-30,534.0000,621.9000,519.0000,619.3500,24310122
2009-08-31,527.0000,559.9000,435.5500,527.0000,25695838
2009-07-31,380.0000,540.1000,368.0000,526.4000,38197504
2009-06-30,340.0000,402.5000,340.0000,389.7000,28095016
2009-05-29,300.0000,397.3500,300.0000,349.8750,29091748
2009-04-30,252.6250,313.6000,252.6250,311.6000,26873576
2009-03-31,237.5000,292.5000,219.5750,270.0000,20175756
2009-02-27,253.5000,263.4000,228.0000,240.3000,16261020
2009-01-30,124160.0000,127718.4000,233.1000,255.9750,31480180
2008-12-31,284.5000,295.8500,230.0000,239.0500,32094064
2008-11-28,280.0000,285.0000,228.0500,279.0250,32107296
2008-10-31,335.0000,341.4000,209.0000,268.7250,44014116
2008-09-30,405.0000,437.5000,287.5000,331.3750,22266588
2008-08-29,414.5000,435.0000,391.2500,406.2250,15924340
2008-07-31,429.4000,445.0000,359.5500,416.2750,28978128
2008-06-30,514.0000,527.0000,400.0000,429.4000,27408444
2008-05-30,465.0000,523.9750,437.4500,514.6250,34469436
2008-04-30,407.5000,519.3500,405.5000,459.7750,23303616
2008-03-31,434.7500,449.5000,377.5000,405.4500,13052500
2008-02-29,441.0000,493.5000,410.5750,437.1500,14522764
2008-01-31,541.6750,541.6750,365.0000,437.6250,14817312
2007-12-31,507.5000,562.4750,501.1000,541.6750,19301640
2007-11-30,532.5000,532.5000,467.5000,506.9750,17160608
2007-10-31,530.0000,575.5000,500.0000,518.9500,36935024
2007-09-28,535.5000,543.4500,489.0000,528.3750,24284096
