,1. open,2. high,3. low,4. close,5. volume
2008-12-31,1048.4080,1283.5601,941.7030,1121.5199,221255692
2008-11-28,1287.6626,1367.4292,930.7635,1031.5886,206588202
2008-10-31,1810.9320,1810.9320,847.8061,1249.6024,179455555
2008-09-30,1922.0129,2028.2622,1608.0967,1774.3304,129583533
2008-08-29,1982.7724,2165.0961,1875.2012,1947.9029,82575693
2008-07-31,1905.2846,2123.1617,1752.5883,2011.2149,129565896
2008-06-30,2188.7983,2226.4482,1808.6986,1908.2473,122710506
2008-05-30,2382.9732,2467.3891,2179.6820,2189.3909,56766704
2008-04-30,2082.1388,2452.2563,2047.0414,2383.7481,73952633
2008-03-31,2143.2173,2226.1747,1932.6332,2064.3622,79718662
2008-02-29,2259.9046,2415.7916,2032.9114,2240.9885,66384745
2008-01-31,2595.4718,2964.6777,1932.6332,2260.3605,89416786
2007-12-31,2598.1153,2698.3935,2419.4379,2626.4211,43335674
2007-11-30,2536.1252,2670.1334,2374.7687,2598.7992,77743992
2007-10-31,2093.0783,2598.1153,2064.1343,2536.6267,155383506
2007-09-28,1785.8625,2211.5888,1773.0998,2093.2606,56549537
2007-08-31,1714.7561,1795.7992,1549.7530,1786.3182,85297391
2007-07-31,1548.8414,1775.8346,1531.5207,1725.0574,66049930
2007-06-29,1604.4502,1621.7710,1495.0558,1550.0266,59385801
2007-05-31,1439.2647,1627.2408,1417.6139,1604.6325,71086609
2007-04-30,1235.2443,1481.3815,1189.6634,1422.2174,62742183
2007-03-30,1263.0487,1294.4996,1139.5242,1247.4144,78275879
2007-02-28,1244.4062,1317.2900,1222.5728,1234.8796,59790099
2007-01-31,1141.8489,1284.4719,1141.8489,1243.9960,58677917
2006-12-29,1140.6183,1230.6863,1076.6225,1158.0757,87431517
2006-11-30,1117.6454,1199.6001,1112.3125,1134.9663,95396759
2006-10-31,1083.0039,1130.4081,1037.5597,1117.8277,86665780
2006-09-29,1018.2790,1084.7360,980.1732,1067.5520,113815257
2006-08-31,892.4299,1043.7131,856.9222,1018.8259,138523354
2006-07-31,964.4934,1002.7813,858.4264,892.4754,180563681
2006-06-30,868.7734,968.1398,738.4118,965.1770,282397360
2006-05-31,930.7635,1089.3852,734.7652,869.0013,257730389
2006-04-28,725.6491,923.4705,725.6491,918.7300,162884041
2006-03-31,645.4265,737.0443,641.0509,725.8770,455517835
2006-02-28,651.8079,660.8786,615.4342,646.1104,126060345
2006-01-31,608.8774,663.4310,588.9098,650.6229,429196606
2005-12-30,568.2947,614.0227,563.9332,606.2878,295340738
2005-11-30,522.1578,590.1705,516.0244,567.6133,155896602
2005-10-31,540.4217,552.0072,502.2582,519.6703,223122026
2005-09-30,489.9914,554.3922,487.2655,540.7626,204243324
2005-08-31,475.6801,517.9326,465.5942,490.3663,284515780
2005-07-29,437.5509,484.7781,415.0617,479.0196,184952753
2005-06-30,365.9603,460.0060,360.2699,437.4485,275214195
2005-05-31,359.1453,379.7265,351.2741,364.7677,139994840
2005-04-29,371.4121,393.2198,348.9911,359.6224,154529345
2005-03-31,379.5900,409.5076,367.4935,372.0596,225620231
2005-02-28,364.5972,381.5664,355.0565,378.9427,170131814
